
0.93444971 -0.00404095
0.93772930 -0.00389413
0.94093677 -0.00374920
0.94407111 -0.00360618
0.94713134 -0.00346512
0.95011645 -0.00332605
0.95302545 -0.00318900
0.95585733 -0.00305401
0.95861110 -0.00292110
0.96128575 -0.00279033
0.96388029 -0.00266171
0.96639372 -0.00253529
0.96882504 -0.00241109
0.97117325 -0.00228916
0.97343735 -0.00216952
0.97561635 -0.00205221
0.97770923 -0.00193727
0.97971502 -0.00182472
0.98163269 -0.00171461
0.98346127 -0.00160696
0.98519974 -0.00150182
0.98684711 -0.00139921
0.98840238 -0.00129916
0.98986455 -0.00120173
0.99123262 -0.00110692
0.99250559 -0.00101479
0.99368247 -0.00092537
0.99476225 -0.00083868
0.99574393 -0.00075477
0.99662653 -0.00067366
0.99740903 -0.00059540
0.99809043 -0.00052001
0.99866975 -0.00044754
0.99914598 -0.00037800
0.99951811 -0.00031145
0.99978516 -0.00024791
0.99994612 -0.00018741
